 budget ,id,popularity,production_companies,release_date, revenue ,runtime,title,vote_average,vote_count,ROI,Dollar_per_point,,min_rating,max_rating,Vote_avg_avg
" $80,000,000.00 ",754,46.075037,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Permut Presentations"", ""id"": 455}, {""name"": ""WCG Entertainment Productions"", ""id"": 456}, {""name"": ""Douglas/Reuther Productions"", ""id"": 458}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Krane Entertainment"", ""id"": 25358}]",6/27/1997," $245,676,146.00 ",138,Face/Off,6.8,1583,307.10%," $11,764,705.88 ",,,,
" $110,000,000.00 ",53182,71.510596,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Hollywood Gang Productions"", ""id"": 2994}, {""name"": ""Atmosphere Entertainment MM"", ""id"": 2995}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Nimar Studios"", ""id"": 7636}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]",3/5/2014," $337,580,051.00 ",102,300: Rise of an Empire,6.1,2397,306.89%," $18,032,786.89 ",,,,
" $55,000,000.00 ",11321,41.472404,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}]",12/18/2008," $168,167,691.00 ",123,Seven Pounds,7.5,2039,305.76%," $7,333,333.33 ",,,,
" $30,000,000.00 ",307081,65.364452,"[{""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Riche-Ludwig Productions"", ""id"": 28438}]",6/15/2015," $91,709,827.00 ",123,Southpaw,7.3,2067,305.70%," $4,109,589.04 ",,,,
" $178,000,000.00 ",246655,139.272042,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Kinberg Genre"", ""id"": 78091}]",5/18/2016," $543,934,787.00 ",144,X-Men: Apocalypse,6.4,4721,305.58%," $27,812,500.00 ",,,,
" $120,000,000.00 ",9487,87.350802,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]",11/25/1998," $363,258,859.00 ",95,A Bug's Life,6.8,2303,302.72%," $17,647,058.82 ",,,,
" $165,000,000.00 ",10191,67.263269,"[{""name"": ""DreamWorks Animation"", ""id"": 521}, {""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Mad Hatter Entertainment"", ""id"": 20154}]",3/5/2010," $494,878,759.00 ",98,How to Train Your Dragon,7.5,4227,299.93%," $22,000,000.00 ",,,,
" $150,000,000.00 ",10195,86.493424,"[{""name"": ""Marvel Studios"", ""id"": 420}]",4/21/2011," $449,326,618.00 ",115,Thor,6.6,6525,299.55%," $22,727,272.73 ",,,,
" $250,000,000.00 ",127585,118.078691,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Down Productions"", ""id"": 37336}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]",5/15/2014," $747,862,775.00 ",131,X-Men: Days of Future Past,7.5,6032,299.15%," $33,333,333.33 ",,,,
" $225,000,000.00 ",49521,99.398009,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}, {""name"": ""Syncopy"", ""id"": 9996}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]",6/12/2013," $662,845,518.00 ",143,Man of Steel,6.5,6359,294.60%," $34,615,384.62 ",,,,
" $60,000,000.00 ",9654,62.766854,"[{""name"": ""De Line Pictures"", ""id"": 2609}, {""name"": ""Working Title Films"", ""id"": 10163}]",5/30/2003," $176,070,171.00 ",110,The Italian Job,6.6,1919,293.45%," $9,090,909.09 ",,,,
" $90,000,000.00 ",18,109.528572,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Gaumont"", ""id"": 9}]",5/7/1997," $263,920,180.00 ",126,The Fifth Element,7.3,3885,293.24%," $12,328,767.12 ",,,,
" $200,000,000.00 ",10764,107.928811,"[{""name"": ""Eon Productions"", ""id"": 7576}]",10/30/2008," $586,090,727.00 ",106,Quantum of Solace,6.1,2965,293.05%," $32,786,885.25 ",,,,
" $40,000,000.00 ",3933,43.571612,"[{""name"": ""Tim Burton Animation Company"", ""id"": 1514}, {""name"": ""Will Vinton Studios"", ""id"": 1515}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Tim Burton Productions"", ""id"": 8601}, {""name"": ""Laika Entertainment"", ""id"": 11537}, {""name"": ""Patalex Productions"", ""id"": 57751}]",9/9/2005," $117,195,061.00 ",77,Corpse Bride,7.2,1894,292.99%," $5,555,555.56 ",,,,
" $72,000,000.00 ",197,60.722162,"[{""name"": ""Icon Entertainment International"", ""id"": 4564}, {""name"": ""The Ladd Company"", ""id"": 7965}, {""name"": ""B.H. Finance C.V."", ""id"": 11353}]",5/24/1995," $210,000,000.00 ",177,Braveheart,7.7,3336,291.67%," $9,350,649.35 ",,,,
" $45,000,000.00 ",36647,43.815492,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Amen Ra Films"", ""id"": 421}, {""name"": ""Imaginary Forces"", ""id"": 11321}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]",8/21/1998," $131,183,530.00 ",120,Blade,6.5,1905,291.52%," $6,923,076.92 ",,,,
" $185,000,000.00 ",62177,125.114374,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]",6/21/2012," $538,983,207.00 ",93,Brave,6.7,4641,291.34%," $27,611,940.30 ",,,,
" $125,000,000.00 ",86834,46.115758,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Protozoa Pictures"", ""id"": 7503}, {""name"": ""Disruption Entertainment"", ""id"": 10256}]",3/20/2014," $362,637,473.00 ",139,Noah,5.6,2350,290.11%," $22,321,428.57 ",,,,
" $180,000,000.00 ",10681,66.390712,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}, {""name"": ""FortyFour Studios"", ""id"": 93408}]",6/22/2008," $521,311,860.00 ",98,WALL·E,7.8,6296,289.62%," $23,076,923.08 ",,,,
" $120,000,000.00 ",2048,95.914473,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Laurence Mark Productions"", ""id"": 415}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}, {""name"": ""Mediastream Vierte Film GmbH & Co. Vermarktungs KG"", ""id"": 19354}, {""name"": ""Canlaws Productions"", ""id"": 19355}]",7/15/2004," $347,234,916.00 ",115,"I, Robot",6.7,3793,289.36%," $17,910,447.76 ",,,,
" $38,000,000.00 ",299687,57.889964,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Material Pictures"", ""id"": 12139}, {""name"": ""LStar Capital"", ""id"": 34034}]",1/14/2016," $109,906,372.00 ",112,The 5th Wave,5.6,1945,289.23%," $6,785,714.29 ",,,,
" $50,000,000.00 ",46529,43.450266,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Reliance BIG Entertainment"", ""id"": 6733}, {""name"": ""Bay Films"", ""id"": 6734}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",2/18/2011," $144,492,830.00 ",109,I Am Number Four,5.9,1567,288.99%," $8,474,576.27 ",,,,
" $82,500,000.00 ",9339,41.176631,"[{""name"": ""Original Film"", ""id"": 333}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]",6/22/2006," $237,681,299.00 ",107,Click,6,2104,288.10%," $13,750,000.00 ",,,,
" $54,000,000.00 ",36586,67.169587,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Amen Ra Films"", ""id"": 421}, {""name"": ""Milk & Honey"", ""id"": 5611}, {""name"": ""Imaginary Forces"", ""id"": 11321}, {""name"": ""Justin Pictures"", ""id"": 11322}, {""name"": ""Linovo Productions GmbH & Co. KG"", ""id"": 11323}, {""name"": ""Pacific Title and Art Studio"", ""id"": 11324}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]",3/22/2002," $155,010,032.00 ",117,Blade II,6.2,1528,287.06%," $8,709,677.42 ",,,,
" $130,000,000.00 ",17578,89.938296,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}, {""name"": ""Hemisphere Media Capital"", ""id"": 9169}]",10/25/2011," $371,940,071.00 ",107,The Adventures of Tintin,6.7,2061,286.11%," $19,402,985.07 ",,,,
" $130,000,000.00 ",72559,59.325589,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Hasbro"", ""id"": 2598}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Saints LA"", ""id"": 19719}]",3/26/2013," $371,876,278.00 ",110,G.I. Joe: Retaliation,5.4,3025,286.06%," $24,074,074.07 ",,,,
" $50,000,000.00 ",50646,37.990705,"[{""name"": ""Warner Bros."", ""id"": 6194}]",7/29/2011," $142,851,197.00 ",118,"Crazy, Stupid, Love.",7,2443,285.70%," $7,142,857.14 ",,,,
" $165,000,000.00 ",82690,62.341073,"[{""name"": ""Walt Disney Animation Studios"", ""id"": 6125}]",11/1/2012," $471,222,889.00 ",108,Wreck-It Ralph,7.1,4570,285.59%," $23,239,436.62 ",,,,
" $155,000,000.00 ",87101,202.042635,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""Skydance Media"", ""id"": 82819}]",6/23/2015," $440,603,537.00 ",126,Terminator Genisys,5.8,3631,284.26%," $26,724,137.93 ",,,,
" $175,000,000.00 ",652,66.803149,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Nimar Studios"", ""id"": 7636}, {""name"": ""Radiant Productions"", ""id"": 18990}, {""name"": ""Helena Productions"", ""id"": 19107}, {""name"": ""Latina Pictures"", ""id"": 19108}]",5/13/2004," $497,409,852.00 ",163,Troy,6.9,2759,284.23%," $25,362,318.84 ",,,,
" $31,500,000.00 ",28,49.973462,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Zoetrope Studios"", ""id"": 26663}]",8/15/1979," $89,460,381.00 ",153,Apocalypse Now,8,2055,284.00%," $3,937,500.00 ",,,,
" $150,000,000.00 ",605,73.313918,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}]",11/5/2003," $424,988,211.00 ",129,The Matrix Revolutions,6.4,3096,283.33%," $23,437,500.00 ",,,,
" $30,000,000.00 ",273481,55.424027,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Thunder Road Pictures"", ""id"": 3528}, {""name"": ""Black Label Media"", ""id"": 33681}]",9/17/2015," $84,025,816.00 ",121,Sicario,7.2,2416,280.09%," $4,166,666.67 ",,,,
" $200,000,000.00 ",49013,49.98659,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]",6/11/2011," $559,852,396.00 ",106,Cars 2,5.8,2033,279.93%," $34,482,758.62 ",,,,
" $100,000,000.00 ",37710,41.426678,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Peninsula Films"", ""id"": 682}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Sony Pictures Releasing"", ""id"": 3045}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Sony Pictures Worldwide Acquisitions (SPWA)"", ""id"": 14577}, {""name"": ""Italian Tax Credit"", ""id"": 21212}, {""name"": ""Birnbaum/Barber"", ""id"": 23731}, {""name"": ""Cineroma SRL"", ""id"": 23732}, {""name"": ""French Tax Credit"", ""id"": 23733}]",12/8/2010," $278,731,369.00 ",103,The Tourist,6,1699,278.73%," $16,666,666.67 ",,,,
" $225,000,000.00 ",41154,52.035179,"[{""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Media Magik Entertainment"", ""id"": 5627}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""Hemisphere Media Capital"", ""id"": 9169}, {""name"": ""Parkes/MacDonald Productions"", ""id"": 11084}]",5/23/2012," $624,026,776.00 ",106,Men in Black 3,6.2,4160,277.35%," $36,290,322.58 ",,,,
" $88,000,000.00 ",257344,140.849495,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]",7/16/2015," $243,637,091.00 ",105,Pixels,5.6,2513,276.86%," $15,714,285.71 ",,,,
" $65,000,000.00 ",76493,31.349143,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",5/15/2012," $179,379,533.00 ",83,The Dictator,5.9,1743,275.97%," $11,016,949.15 ",,,,
" $150,000,000.00 ",18360,81.781591,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Museum Canada Productions"", ""id"": 10224}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}]",5/20/2009," $413,106,170.00 ",105,Night at the Museum: Battle of the Smithsonian,5.9,1971,275.40%," $25,423,728.81 ",,,,
" $380,000,000.00 ",1865,135.413856,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}]",5/14/2011," $1,045,713,802.00 ",136,Pirates of the Caribbean: On Stranger Tides,6.4,4948,275.19%," $59,375,000.00 ",,,,
" $127,000,000.00 ",181533,115.597753,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",12/17/2014," $349,424,282.00 ",97,Night at the Museum: Secret of the Tomb,6.1,1851,275.14%," $20,819,672.13 ",,,,
" $40,000,000.00 ",1124,74.440708,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Syncopy"", ""id"": 9996}]",10/19/2006," $109,676,311.00 ",130,The Prestige,8,4391,274.19%," $5,000,000.00 ",,,,
" $135,000,000.00 ",228161,63.473086,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""DreamWorks Animation"", ""id"": 521}]",3/18/2015," $368,871,007.00 ",94,Home,6.8,1519,273.24%," $19,852,941.18 ",,,,
" $110,000,000.00 ",39254,37.195046,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Reliance Entertainment"", ""id"": 7294}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""ImageMovers"", ""id"": 11395}, {""name"": ""Angry Films"", ""id"": 12087}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}, {""name"": ""Kontsept Film Company"", ""id"": 76067}, {""name"": ""Wardour Street Pictures"", ""id"": 76069}]",9/28/2011," $299,268,508.00 ",127,Real Steel,6.6,2692,272.06%," $16,666,666.67 ",,,,
" $160,000,000.00 ",68735,63.148529,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Blizzard Entertainment"", ""id"": 16028}]",5/25/2016," $433,677,183.00 ",123,Warcraft,6.3,2268,271.05%," $25,396,825.40 ",,,,
" $80,000,000.00 ",50546,37.02665,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]",2/10/2011," $214,918,407.00 ",117,Just Go with It,6.3,1543,268.65%," $12,698,412.70 ",,,,
" $110,000,000.00 ",262500,103.718387,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}, {""name"": ""NeoReel"", ""id"": 24097}]",3/18/2015," $295,238,201.00 ",119,Insurgent,6.2,3829,268.40%," $17,741,935.48 ",,,,
" $155,000,000.00 ",10140,49.661984,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Walden Media"", ""id"": 10221}]",8/13/2010," $415,686,217.00 ",113,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.2,1514,268.18%," $25,000,000.00 ",,,,
" $25,000,000.00 ",227156,53.811461,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Tonik Productions"", ""id"": 17145}, {""name"": ""Asis Productions"", ""id"": 53464}]",8/11/2014," $66,980,456.00 ",94,The Giver,6.4,1798,267.92%," $3,906,250.00 ",,,,
" $125,000,000.00 ",58574,81.499621,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Lin Pictures"", ""id"": 2723}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Wigram Productions"", ""id"": 23202}]",11/22/2011," $334,615,000.00 ",129,Sherlock Holmes: A Game of Shadows,7,3886,267.69%," $17,857,142.86 ",,,,
" $110,000,000.00 ",27576,48.829437,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Wintergreen Productions"", ""id"": 11845}]",7/21/2010," $293,329,073.00 ",100,Salt,6.2,2093,266.66%," $17,741,935.48 ",,,,
" $100,000,000.00 ",4982,42.361215,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Film Rites"", ""id"": 8083}]",11/2/2007," $266,465,037.00 ",157,American Gangster,7.4,1502,266.47%," $13,513,513.51 ",,,,
" $200,000,000.00 ",72190,81.834855,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Hemisphere Media Capital"", ""id"": 9169}, {""name"": ""Apparatus Productions"", ""id"": 11956}, {""name"": ""Latina Pictures"", ""id"": 19108}, {""name"": ""2DUX\u00b2"", ""id"": 23644}]",6/20/2013," $531,865,000.00 ",116,World War Z,6.7,5560,265.93%," $29,850,746.27 ",,,,
" $207,000,000.00 ",254,61.22601,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Big Primate Pictures"", ""id"": 68}, {""name"": ""MFPV Film"", ""id"": 69}]",12/14/2005," $550,000,000.00 ",187,King Kong,6.6,2337,265.70%," $31,363,636.36 ",,,,
" $46,000,000.00 ",146233,88.496873,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Madhouse Entertainment"", ""id"": 12199}, {""name"": ""8:38 Productions"", ""id"": 18208}]",9/18/2013," $122,126,687.00 ",153,Prisoners,7.9,3085,265.49%," $5,822,784.81 ",,,,
" $150,000,000.00 ",956,63.079003,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""MI 3 Film"", ""id"": 658}, {""name"": ""China Film Co-Production Corporation"", ""id"": 2269}, {""name"": ""China Film Group Corporation (CFGC)"", ""id"": 14714}, {""name"": ""The Fourth Production Company Film Group"", ""id"": 22102}]",5/3/2006," $397,850,012.00 ",126,Mission: Impossible III,6.5,2028,265.23%," $23,076,923.08 ",,,,
" $20,000,000.00 ",162,47.51363,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",12/5/1990," $53,000,000.00 ",105,Edward Scissorhands,7.5,3601,265.00%," $2,666,666.67 ",,,,
" $140,000,000.00 ",1771,74.506246,"[{""name"": ""Marvel Studios"", ""id"": 420}]",7/22/2011," $370,569,774.00 ",124,Captain America: The First Avenger,6.6,7047,264.69%," $21,212,121.21 ",,,,
" $25,000,000.00 ",111,70.105981,"[{""name"": ""Universal Pictures"", ""id"": 33}]",12/8/1983," $65,884,703.00 ",170,Scarface,8,2948,263.54%," $3,125,000.00 ",,,,
" $25,000,000.00 ",293863,82.052056,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Sierra/Affinity"", ""id"": 22107}]",4/16/2015," $65,663,276.00 ",112,The Age of Adaline,7.4,1990,262.65%," $3,378,378.38 ",,,,
" $75,000,000.00 ",1824,61.437586,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Anonymous Content"", ""id"": 10039}, {""name"": ""Flower Films (II)"", ""id"": 19813}]",2/13/2004," $196,482,882.00 ",99,50 First Dates,6.6,2105,261.98%," $11,363,636.36 ",,,,
" $85,000,000.00 ",8247,21.218,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Hypnotic"", ""id"": 7384}, {""name"": ""New Regency Pictures"", ""id"": 10104}]",2/10/2008," $222,231,186.00 ",88,Jumper,5.9,1799,261.45%," $14,406,779.66 ",,,,
" $38,000,000.00 ",87421,46.630062,"[{""name"": ""One Race Productions"", ""id"": 1225}, {""name"": ""Radar Pictures"", ""id"": 14718}, {""name"": ""Riddick Canada Productions"", ""id"": 23634}]",9/2/2013," $98,337,295.00 ",119,Riddick,6.2,2035,258.78%," $6,129,032.26 ",,,,
" $90,000,000.00 ",65754,47.651083,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Film Rites"", ""id"": 8083}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Yellow Bird"", ""id"": 33817}, {""name"": ""Ground Control"", ""id"": 47479}]",12/14/2011," $232,617,430.00 ",158,The Girl with the Dragon Tattoo,7.2,2434,258.46%," $12,500,000.00 ",,,,
" $150,000,000.00 ",13475,73.616808,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Bad Robot"", ""id"": 11461}, {""name"": ""MavroCine Pictures GmbH & Co. KG"", ""id"": 23419}]",5/6/2009," $385,680,446.00 ",127,Star Trek,7.4,4518,257.12%," $20,270,270.27 ",,,,
" $42,000,000.00 ",227159,82.185281,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""BenderSpink"", ""id"": 6363}, {""name"": ""RatPac Entertainment"", ""id"": 28732}]",11/26/2014," $107,670,357.00 ",108,Horrible Bosses 2,6.1,1536,256.36%," $6,885,245.90 ",,,,
" $50,200,000.00 ",38050,26.60772,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Gambit Pictures"", ""id"": 6933}, {""name"": ""Electric Shepherd Productions"", ""id"": 11834}]",3/3/2011," $127,869,379.00 ",106,The Adjustment Bureau,6.5,1652,254.72%," $7,723,076.92 ",,,,
" $54,000,000.00 ",242,59.194915,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",12/24/1990," $136,766,062.00 ",162,The Godfather: Part III,7.1,1546,253.27%," $7,605,633.80 ",,,,
" $150,000,000.00 ",76341,434.278564,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Kennedy Miller Productions"", ""id"": 2537}, {""name"": ""Warner Bros."", ""id"": 6194}]",5/13/2015," $378,858,340.00 ",120,Mad Max: Fury Road,7.2,9427,252.57%," $20,833,333.33 ",,,,
" $150,000,000.00 ",272,115.040024,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}, {""name"": ""Syncopy"", ""id"": 9996}, {""name"": ""Patalex III Productions Limited"", ""id"": 19231}]",6/10/2005," $374,218,673.00 ",140,Batman Begins,7.5,7359,249.48%," $20,000,000.00 ",,,,
" $115,000,000.00 ",68724,67.33767,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}, {""name"": ""QED International"", ""id"": 11029}, {""name"": ""Alpha Core"", ""id"": 18209}, {""name"": ""Genre Films"", ""id"": 28788}, {""name"": ""Simon Kinberg Productions"", ""id"": 31076}]",8/7/2013," $286,140,700.00 ",109,Elysium,6.4,3439,248.82%," $17,968,750.00 ",,,,
" $150,000,000.00 ",2080,5.954334,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Seed Productions"", ""id"": 9076}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]",4/28/2009," $373,062,864.00 ",107,X-Men Origins: Wolverine,6.2,4021,248.71%," $24,193,548.39 ",,,,
" $130,000,000.00 ",38055,68.757242,"[{""name"": ""DreamWorks Animation"", ""id"": 521}]",10/28/2010," $321,887,208.00 ",95,Megamind,6.7,1918,247.61%," $19,402,985.07 ",,,,
" $190,000,000.00 ",54138,78.291018,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Bad Robot"", ""id"": 11461}, {""name"": ""Kurtzman/Orci"", ""id"": 12536}]",5/5/2013," $467,365,246.00 ",132,Star Trek Into Darkness,7.4,4418,245.98%," $25,675,675.68 ",,,,
